"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
2019,1,"A","골목상권",1000765,"서달로8가길","CS100004","양식음식점",1,1,0,0,0,0,0
2019,2,"A","골목상권",1000765,"서달로8가길","CS100004","양식음식점",1,1,0,0,0,0,0
2019,3,"A","골목상권",1000765,"서달로8가길","CS100004","양식음식점",1,1,0,0,0,0,0
2019,4,"A","골목상권",1000765,"서달로8가길","CS100004","양식음식점",1,1,0,0,0,0,0
2020,1,"A","골목상권",1000765,"서달로8가길","CS100004","양식음식점",1,1,0,0,0,0,0
2020,2,"A","골목상권",1000765,"서달로8가길","CS100004","양식음식점",1,1,0,0,0,0,0
2020,3,"A","골목상권",1000765,"서달로8가길","CS100004","양식음식점",1,1,0,0,0,0,0
2019,1,"A","골목상권",1000765,"서달로8가길","CS100005","제과점",0,1,0,0,0,0,1
2019,2,"A","골목상권",1000765,"서달로8가길","CS100005","제과점",0,1,0,0,0,0,1
2019,3,"A","골목상권",1000765,"서달로8가길","CS100005","제과점",0,1,0,0,0,0,1
2019,4,"A","골목상권",1000765,"서달로8가길","CS100005","제과점",0,1,0,0,0,0,1
2020,1,"A","골목상권",1000765,"서달로8가길","CS100005","제과점",0,1,0,0,0,0,1
2020,2,"A","골목상권",1000765,"서달로8가길","CS100005","제과점",0,1,0,0,0,0,1
2020,3,"A","골목상권",1000765,"서달로8가길","CS100005","제과점",0,1,0,0,0,0,1
2019,1,"A","골목상권",1000765,"서달로8가길","CS100006","패스트푸드점",1,1,0,0,0,0,0
2019,2,"A","골목상권",1000765,"서달로8가길","CS100006","패스트푸드점",1,1,0,0,0,0,0
2019,3,"A","골목상권",1000765,"서달로8가길","CS100006","패스트푸드점",1,1,0,0,0,0,0
2019,4,"A","골목상권",1000765,"서달로8가길","CS100006","패스트푸드점",1,1,0,0,0,0,0
2020,1,"A","골목상권",1000765,"서달로8가길","CS100006","패스트푸드점",1,1,0,0,0,0,0
2020,2,"A","골목상권",1000765,"서달로8가길","CS100006","패스트푸드점",1,1,0,0,0,0,0
2020,3,"A","골목상권",1000765,"서달로8가길","CS100006","패스트푸드점",1,1,0,0,0,0,0
2019,1,"A","골목상권",1000765,"서달로8가길","CS100007","치킨전문점",0,2,0,0,0,0,2
2019,2,"A","골목상권",1000765,"서달로8가길","CS100007","치킨전문점",0,2,0,0,0,0,2
2019,3,"A","골목상권",1000765,"서달로8가길","CS100007","치킨전문점",0,2,0,0,0,0,2
2019,4,"A","골목상권",1000765,"서달로8가길","CS100007","치킨전문점",0,2,0,0,0,0,2
2020,1,"A","골목상권",1000765,"서달로8가길","CS100007","치킨전문점",0,2,0,0,0,0,2
2020,2,"A","골목상권",1000765,"서달로8가길","CS100007","치킨전문점",0,2,0,0,0,0,2
2020,3,"A","골목상권",1000765,"서달로8가길","CS100007","치킨전문점",0,2,0,0,0,0,2
2019,1,"A","골목상권",1000765,"서달로8가길","CS100008","분식전문점",3,3,0,0,0,0,0
2019,2,"A","골목상권",1000765,"서달로8가길","CS100008","분식전문점",3,3,0,0,0,0,0
2019,3,"A","골목상권",1000765,"서달로8가길","CS100008","분식전문점",3,3,0,0,0,0,0
2019,4,"A","골목상권",1000765,"서달로8가길","CS100008","분식전문점",3,3,0,0,0,0,0
2020,1,"A","골목상권",1000765,"서달로8가길","CS100008","분식전문점",3,3,0,0,0,0,0
2020,2,"A","골목상권",1000765,"서달로8가길","CS100008","분식전문점",3,3,0,0,0,0,0
2020,3,"A","골목상권",1000765,"서달로8가길","CS100008","분식전문점",3,3,0,0,0,0,0
2019,1,"A","골목상권",1000765,"서달로8가길","CS100009","호프-간이주점",3,3,0,0,0,0,0
2019,2,"A","골목상권",1000765,"서달로8가길","CS100009","호프-간이주점",3,3,0,0,0,0,0
2019,3,"A","골목상권",1000765,"서달로8가길","CS100009","호프-간이주점",3,3,0,0,0,0,0
2019,4,"A","골목상권",1000765,"서달로8가길","CS100009","호프-간이주점",3,3,0,0,0,0,0
2020,1,"A","골목상권",1000765,"서달로8가길","CS100009","호프-간이주점",3,3,0,0,0,0,0
2020,2,"A","골목상권",1000765,"서달로8가길","CS100009","호프-간이주점",2,2,0,0,50,1,0
2020,3,"A","골목상권",1000765,"서달로8가길","CS100009","호프-간이주점",2,2,0,0,0,0,0
2019,1,"A","골목상권",1000765,"서달로8가길","CS100010","커피-음료",1,1,0,0,0,0,0
2019,2,"A","골목상권",1000765,"서달로8가길","CS100010","커피-음료",1,1,0,0,0,0,0
2019,3,"A","골목상권",1000765,"서달로8가길","CS100010","커피-음료",1,1,0,0,0,0,0
2019,4,"A","골목상권",1000765,"서달로8가길","CS100010","커피-음료",1,1,0,0,0,0,0
2020,1,"A","골목상권",1000765,"서달로8가길","CS100010","커피-음료",1,1,0,0,0,0,0
2020,2,"A","골목상권",1000765,"서달로8가길","CS100010","커피-음료",2,2,50,1,0,0,0
2020,3,"A","골목상권",1000765,"서달로8가길","CS100010","커피-음료",2,2,0,0,0,0,0
2019,1,"A","골목상권",1000778,"흑석로13길","CS100001","한식음식점",14,16,6,1,6,1,2
2019,2,"A","골목상권",1000778,"흑석로13길","CS100001","한식음식점",14,16,0,0,0,0,2
2019,3,"A","골목상권",1000778,"흑석로13길","CS100001","한식음식점",13,15,0,0,7,1,2
2019,4,"A","골목상권",1000778,"흑석로13길","CS100001","한식음식점",13,15,0,0,0,0,2
2020,1,"A","골목상권",1000778,"흑석로13길","CS100001","한식음식점",12,14,0,0,0,0,2
2020,2,"A","골목상권",1000778,"흑석로13길","CS100001","한식음식점",13,15,0,0,0,0,2
2020,3,"A","골목상권",1000778,"흑석로13길","CS100001","한식음식점",13,15,0,0,0,0,2
2019,1,"A","골목상권",1000778,"흑석로13길","CS100002","중식음식점",4,4,0,0,0,0,0
2019,2,"A","골목상권",1000778,"흑석로13길","CS100002","중식음식점",4,4,0,0,0,0,0
2019,3,"A","골목상권",1000778,"흑석로13길","CS100002","중식음식점",4,4,0,0,0,0,0
2019,4,"A","골목상권",1000778,"흑석로13길","CS100002","중식음식점",4,4,0,0,0,0,0
2020,1,"A","골목상권",1000778,"흑석로13길","CS100002","중식음식점",3,3,0,0,33,1,0
2020,2,"A","골목상권",1000778,"흑석로13길","CS100002","중식음식점",2,2,0,0,50,1,0
2020,3,"A","골목상권",1000778,"흑석로13길","CS100002","중식음식점",2,2,0,0,0,0,0
2019,1,"A","골목상권",1000778,"흑석로13길","CS100003","일식음식점",2,3,0,0,0,0,1
2019,2,"A","골목상권",1000778,"흑석로13길","CS100003","일식음식점",3,4,25,1,0,0,1
2019,3,"A","골목상권",1000778,"흑석로13길","CS100003","일식음식점",3,4,0,0,0,0,1
2019,4,"A","골목상권",1000778,"흑석로13길","CS100003","일식음식점",3,4,0,0,0,0,1
2020,1,"A","골목상권",1000778,"흑석로13길","CS100003","일식음식점",3,4,0,0,0,0,1
2020,2,"A","골목상권",1000778,"흑석로13길","CS100003","일식음식점",3,4,0,0,0,0,1
2020,3,"A","골목상권",1000778,"흑석로13길","CS100003","일식음식점",3,4,0,0,0,0,1
2019,1,"A","골목상권",1000778,"흑석로13길","CS100004","양식음식점",1,1,0,0,0,0,0
2019,2,"A","골목상권",1000778,"흑석로13길","CS100004","양식음식점",1,1,0,0,0,0,0
2019,3,"A","골목상권",1000778,"흑석로13길","CS100004","양식음식점",1,1,0,0,0,0,0
2019,4,"A","골목상권",1000778,"흑석로13길","CS100004","양식음식점",1,1,0,0,0,0,0
2020,1,"A","골목상권",1000778,"흑석로13길","CS100004","양식음식점",2,2,50,1,0,0,0
2020,2,"A","골목상권",1000778,"흑석로13길","CS100004","양식음식점",2,2,0,0,0,0,0
2020,3,"A","골목상권",1000778,"흑석로13길","CS100004","양식음식점",2,2,0,0,0,0,0
2019,1,"A","골목상권",1000778,"흑석로13길","CS100005","제과점",2,3,0,0,0,0,1
2019,2,"A","골목상권",1000778,"흑석로13길","CS100005","제과점",2,3,0,0,0,0,1
2019,3,"A","골목상권",1000778,"흑석로13길","CS100005","제과점",1,3,0,0,0,0,2
2019,4,"A","골목상권",1000778,"흑석로13길","CS100005","제과점",2,3,0,0,0,0,1
2020,1,"A","골목상권",1000778,"흑석로13길","CS100005","제과점",2,2,0,0,50,1,0
2020,2,"A","골목상권",1000778,"흑석로13길","CS100005","제과점",2,2,0,0,0,0,0
2020,3,"A","골목상권",1000778,"흑석로13길","CS100005","제과점",2,2,0,0,0,0,0
2019,1,"A","골목상권",1000778,"흑석로13길","CS100006","패스트푸드점",1,2,0,0,0,0,1
2019,2,"A","골목상권",1000778,"흑석로13길","CS100006","패스트푸드점",1,2,0,0,0,0,1
2019,3,"A","골목상권",1000778,"흑석로13길","CS100006","패스트푸드점",1,2,0,0,0,0,1
2019,4,"A","골목상권",1000778,"흑석로13길","CS100006","패스트푸드점",1,2,0,0,0,0,1
2020,1,"A","골목상권",1000778,"흑석로13길","CS100006","패스트푸드점",1,2,0,0,0,0,1
2020,2,"A","골목상권",1000778,"흑석로13길","CS100006","패스트푸드점",1,2,0,0,0,0,1
2020,3,"A","골목상권",1000778,"흑석로13길","CS100006","패스트푸드점",1,2,0,0,0,0,1
2019,1,"A","골목상권",1000778,"흑석로13길","CS100007","치킨전문점",2,3,0,0,0,0,1
2019,2,"A","골목상권",1000778,"흑석로13길","CS100007","치킨전문점",2,3,0,0,0,0,1
2019,3,"A","골목상권",1000778,"흑석로13길","CS100007","치킨전문점",2,3,0,0,0,0,1
2019,4,"A","골목상권",1000778,"흑석로13길","CS100007","치킨전문점",2,3,0,0,0,0,1
2020,1,"A","골목상권",1000778,"흑석로13길","CS100007","치킨전문점",1,3,33,1,33,1,2
2020,2,"A","골목상권",1000778,"흑석로13길","CS100007","치킨전문점",1,2,0,0,50,1,1
2020,3,"A","골목상권",1000778,"흑석로13길","CS100007","치킨전문점",1,3,33,1,0,0,2
2019,1,"A","골목상권",1000778,"흑석로13길","CS100008","분식전문점",2,3,0,0,0,0,1
2019,2,"A","골목상권",1000778,"흑석로13길","CS100008","분식전문점",2,3,0,0,0,0,1
2019,3,"A","골목상권",1000778,"흑석로13길","CS100008","분식전문점",3,4,25,1,0,0,1
2019,4,"A","골목상권",1000778,"흑석로13길","CS100008","분식전문점",2,4,0,0,0,0,2
2020,1,"A","골목상권",1000778,"흑석로13길","CS100008","분식전문점",2,4,0,0,0,0,2
2020,2,"A","골목상권",1000778,"흑석로13길","CS100008","분식전문점",1,3,0,0,0,0,2
2020,3,"A","골목상권",1000778,"흑석로13길","CS100008","분식전문점",1,3,0,0,0,0,2
2019,1,"A","골목상권",1000778,"흑석로13길","CS100009","호프-간이주점",6,7,0,0,0,0,1
2019,2,"A","골목상권",1000778,"흑석로13길","CS100009","호프-간이주점",6,7,0,0,0,0,1
2019,3,"A","골목상권",1000778,"흑석로13길","CS100009","호프-간이주점",6,6,0,0,17,1,0
2019,4,"A","골목상권",1000778,"흑석로13길","CS100009","호프-간이주점",6,6,0,0,0,0,0
2020,1,"A","골목상권",1000778,"흑석로13길","CS100009","호프-간이주점",6,6,0,0,17,1,0
2020,2,"A","골목상권",1000778,"흑석로13길","CS100009","호프-간이주점",6,6,0,0,0,0,0
2020,3,"A","골목상권",1000778,"흑석로13길","CS100009","호프-간이주점",6,6,0,0,0,0,0
2019,1,"A","골목상권",1000778,"흑석로13길","CS100010","커피-음료",1,2,0,0,0,0,1
2019,2,"A","골목상권",1000778,"흑석로13길","CS100010","커피-음료",1,2,0,0,0,0,1
2019,3,"A","골목상권",1000778,"흑석로13길","CS100010","커피-음료",3,4,50,2,0,0,1
2019,4,"A","골목상권",1000778,"흑석로13길","CS100010","커피-음료",3,4,0,0,0,0,1
2020,1,"A","골목상권",1000778,"흑석로13길","CS100010","커피-음료",4,5,0,0,0,0,1
2020,2,"A","골목상권",1000778,"흑석로13길","CS100010","커피-음료",4,5,0,0,0,0,1
2020,3,"A","골목상권",1000778,"흑석로13길","CS100010","커피-음료",4,5,0,0,0,0,1
2019,1,"A","골목상권",1000779,"흑석로9길","CS100001","한식음식점",15,20,0,0,0,0,5
2019,2,"A","골목상권",1000779,"흑석로9길","CS100001","한식음식점",15,20,5,1,5,1,5
2019,3,"A","골목상권",1000779,"흑석로9길","CS100001","한식음식점",14,20,5,1,5,1,6
2019,4,"A","골목상권",1000779,"흑석로9길","CS100001","한식음식점",15,19,0,0,0,0,4
2020,1,"A","골목상권",1000779,"흑석로9길","CS100001","한식음식점",15,20,0,0,0,0,5
2020,2,"A","골목상권",1000779,"흑석로9길","CS100001","한식음식점",15,20,0,0,0,0,5
2020,3,"A","골목상권",1000779,"흑석로9길","CS100001","한식음식점",16,21,5,1,0,0,5
2019,1,"A","골목상권",1000779,"흑석로9길","CS100002","중식음식점",8,10,20,2,0,0,2
2019,2,"A","골목상권",1000779,"흑석로9길","CS100002","중식음식점",9,11,18,2,9,1,2
2019,3,"A","골목상권",1000779,"흑석로9길","CS100002","중식음식점",6,8,0,0,38,3,2
2019,4,"A","골목상권",1000779,"흑석로9길","CS100002","중식음식점",5,7,0,0,14,1,2
2020,1,"A","골목상권",1000779,"흑석로9길","CS100002","중식음식점",5,7,0,0,0,0,2
2020,2,"A","골목상권",1000779,"흑석로9길","CS100002","중식음식점",5,7,0,0,0,0,2
2020,3,"A","골목상권",1000779,"흑석로9길","CS100002","중식음식점",6,8,13,1,0,0,2
2019,1,"A","골목상권",1000779,"흑석로9길","CS100003","일식음식점",5,5,20,1,0,0,0
2019,2,"A","골목상권",1000779,"흑석로9길","CS100003","일식음식점",5,5,0,0,0,0,0
2019,3,"A","골목상권",1000779,"흑석로9길","CS100003","일식음식점",5,5,0,0,0,0,0
2019,4,"A","골목상권",1000779,"흑석로9길","CS100003","일식음식점",5,5,0,0,0,0,0
2020,1,"A","골목상권",1000779,"흑석로9길","CS100003","일식음식점",5,5,0,0,0,0,0
2020,2,"A","골목상권",1000779,"흑석로9길","CS100003","일식음식점",5,5,0,0,0,0,0
2020,3,"A","골목상권",1000779,"흑석로9길","CS100003","일식음식점",5,5,0,0,0,0,0
2019,1,"A","골목상권",1000779,"흑석로9길","CS100004","양식음식점",5,8,0,0,13,1,3
2019,2,"A","골목상권",1000779,"흑석로9길","CS100004","양식음식점",6,9,22,2,11,1,3
2019,3,"A","골목상권",1000779,"흑석로9길","CS100004","양식음식점",5,8,0,0,13,1,3
2019,4,"A","골목상권",1000779,"흑석로9길","CS100004","양식음식점",6,9,11,1,0,0,3
2020,1,"A","골목상권",1000779,"흑석로9길","CS100004","양식음식점",6,8,13,1,25,2,2
2020,2,"A","골목상권",1000779,"흑석로9길","CS100004","양식음식점",6,7,0,0,14,1,1
2020,3,"A","골목상권",1000779,"흑석로9길","CS100004","양식음식점",6,7,29,2,29,2,1
2019,1,"A","골목상권",1000779,"흑석로9길","CS100005","제과점",0,2,0,0,0,0,2
2019,2,"A","골목상권",1000779,"흑석로9길","CS100005","제과점",0,2,0,0,0,0,2
2019,3,"A","골목상권",1000779,"흑석로9길","CS100005","제과점",0,2,0,0,0,0,2
2019,4,"A","골목상권",1000779,"흑석로9길","CS100005","제과점",1,3,33,1,0,0,2
2020,1,"A","골목상권",1000779,"흑석로9길","CS100005","제과점",1,3,0,0,0,0,2
2020,2,"A","골목상권",1000779,"흑석로9길","CS100005","제과점",1,3,0,0,0,0,2
2020,3,"A","골목상권",1000779,"흑석로9길","CS100005","제과점",1,3,0,0,0,0,2
2019,1,"A","골목상권",1000779,"흑석로9길","CS100006","패스트푸드점",3,4,0,0,0,0,1
2019,2,"A","골목상권",1000779,"흑석로9길","CS100006","패스트푸드점",2,3,0,0,33,1,1
2019,3,"A","골목상권",1000779,"흑석로9길","CS100006","패스트푸드점",2,4,25,1,0,0,2
2019,4,"A","골목상권",1000779,"흑석로9길","CS100006","패스트푸드점",2,4,0,0,0,0,2
2020,1,"A","골목상권",1000779,"흑석로9길","CS100006","패스트푸드점",2,4,0,0,0,0,2
2020,2,"A","골목상권",1000779,"흑석로9길","CS100006","패스트푸드점",2,4,0,0,0,0,2
2020,3,"A","골목상권",1000779,"흑석로9길","CS100006","패스트푸드점",2,3,0,0,33,1,1
2019,1,"A","골목상권",1000779,"흑석로9길","CS100007","치킨전문점",1,3,0,0,0,0,2
2019,2,"A","골목상권",1000779,"흑석로9길","CS100007","치킨전문점",1,3,0,0,0,0,2
2019,3,"A","골목상권",1000779,"흑석로9길","CS100007","치킨전문점",1,3,0,0,0,0,2
2019,4,"A","골목상권",1000779,"흑석로9길","CS100007","치킨전문점",0,2,0,0,50,1,2
2020,1,"A","골목상권",1000779,"흑석로9길","CS100007","치킨전문점",0,2,0,0,0,0,2
2020,2,"A","골목상권",1000779,"흑석로9길","CS100007","치킨전문점",0,2,0,0,0,0,2
2020,3,"A","골목상권",1000779,"흑석로9길","CS100007","치킨전문점",0,2,0,0,0,0,2
2019,1,"A","골목상권",1000779,"흑석로9길","CS100008","분식전문점",9,11,0,0,0,0,2
2019,2,"A","골목상권",1000779,"흑석로9길","CS100008","분식전문점",9,11,9,1,9,1,2
2019,3,"A","골목상권",1000779,"흑석로9길","CS100008","분식전문점",11,12,17,2,8,1,1
2019,4,"A","골목상권",1000779,"흑석로9길","CS100008","분식전문점",11,12,8,1,17,2,1
2020,1,"A","골목상권",1000779,"흑석로9길","CS100008","분식전문점",9,9,0,0,0,0,0
2020,2,"A","골목상권",1000779,"흑석로9길","CS100008","분식전문점",10,10,0,0,0,0,0
2020,3,"A","골목상권",1000779,"흑석로9길","CS100008","분식전문점",11,11,9,1,0,0,0
2019,1,"A","골목상권",1000779,"흑석로9길","CS100009","호프-간이주점",16,17,6,1,6,1,1
2019,2,"A","골목상권",1000779,"흑석로9길","CS100009","호프-간이주점",15,16,0,0,6,1,1
2019,3,"A","골목상권",1000779,"흑석로9길","CS100009","호프-간이주점",14,15,0,0,7,1,1
2019,4,"A","골목상권",1000779,"흑석로9길","CS100009","호프-간이주점",13,15,13,2,13,2,2
2020,1,"A","골목상권",1000779,"흑석로9길","CS100009","호프-간이주점",14,15,0,0,13,2,1
2020,2,"A","골목상권",1000779,"흑석로9길","CS100009","호프-간이주점",13,14,0,0,0,0,1
2020,3,"A","골목상권",1000779,"흑석로9길","CS100009","호프-간이주점",13,14,0,0,0,0,1
2019,1,"A","골목상권",1000779,"흑석로9길","CS100010","커피-음료",7,13,0,0,0,0,6
2019,2,"A","골목상권",1000779,"흑석로9길","CS100010","커피-음료",7,13,8,1,8,1,6
2019,3,"A","골목상권",1000779,"흑석로9길","CS100010","커피-음료",8,15,13,2,0,0,7
2019,4,"A","골목상권",1000779,"흑석로9길","CS100010","커피-음료",8,15,20,3,27,4,7
2020,1,"A","골목상권",1000779,"흑석로9길","CS100010","커피-음료",8,17,0,0,0,0,9
2020,2,"A","골목상권",1000779,"흑석로9길","CS100010","커피-음료",8,17,0,0,0,0,9
2020,3,"A","골목상권",1000779,"흑석로9길","CS100010","커피-음료",8,17,0,0,0,0,9
2019,1,"R","전통시장",1001448,"흑석시장","CS100001","한식음식점",44,49,2,1,2,1,5
2019,2,"R","전통시장",1001448,"흑석시장","CS100001","한식음식점",43,48,2,1,4,2,5
2019,3,"R","전통시장",1001448,"흑석시장","CS100001","한식음식점",43,46,7,3,11,5,3
2019,4,"R","전통시장",1001448,"흑석시장","CS100001","한식음식점",44,47,6,3,4,2,3
2020,1,"R","전통시장",1001448,"흑석시장","CS100001","한식음식점",45,48,2,1,4,2,3
2020,2,"R","전통시장",1001448,"흑석시장","CS100001","한식음식점",43,46,0,0,4,2,3
2020,3,"R","전통시장",1001448,"흑석시장","CS100001","한식음식점",41,44,0,0,5,2,3
2019,1,"R","전통시장",1001448,"흑석시장","CS100002","중식음식점",3,3,0,0,0,0,0
2019,2,"R","전통시장",1001448,"흑석시장","CS100002","중식음식점",3,3,0,0,0,0,0
2019,3,"R","전통시장",1001448,"흑석시장","CS100002","중식음식점",3,3,0,0,0,0,0
2019,4,"R","전통시장",1001448,"흑석시장","CS100002","중식음식점",3,3,0,0,0,0,0
2020,1,"R","전통시장",1001448,"흑석시장","CS100002","중식음식점",3,3,0,0,0,0,0
2020,2,"R","전통시장",1001448,"흑석시장","CS100002","중식음식점",3,3,0,0,0,0,0
2020,3,"R","전통시장",1001448,"흑석시장","CS100002","중식음식점",3,3,0,0,0,0,0
2019,1,"R","전통시장",1001448,"흑석시장","CS100003","일식음식점",4,4,25,1,0,0,0
2019,2,"R","전통시장",1001448,"흑석시장","CS100003","일식음식점",4,4,0,0,0,0,0
2019,3,"R","전통시장",1001448,"흑석시장","CS100003","일식음식점",4,4,0,0,0,0,0
2019,4,"R","전통시장",1001448,"흑석시장","CS100003","일식음식점",4,4,0,0,0,0,0
2020,1,"R","전통시장",1001448,"흑석시장","CS100003","일식음식점",2,2,50,1,50,1,0
2020,2,"R","전통시장",1001448,"흑석시장","CS100003","일식음식점",2,2,0,0,0,0,0
2020,3,"R","전통시장",1001448,"흑석시장","CS100003","일식음식점",2,2,0,0,0,0,0
2019,1,"R","전통시장",1001448,"흑석시장","CS100004","양식음식점",0,1,0,0,0,0,1
2019,2,"R","전통시장",1001448,"흑석시장","CS100004","양식음식점",0,1,0,0,0,0,1
2019,3,"R","전통시장",1001448,"흑석시장","CS100004","양식음식점",0,1,0,0,0,0,1
2019,4,"R","전통시장",1001448,"흑석시장","CS100004","양식음식점",0,1,0,0,0,0,1
2020,1,"R","전통시장",1001448,"흑석시장","CS100004","양식음식점",1,2,50,1,0,0,1
2020,2,"R","전통시장",1001448,"흑석시장","CS100004","양식음식점",1,2,0,0,0,0,1
2020,3,"R","전통시장",1001448,"흑석시장","CS100004","양식음식점",1,2,0,0,0,0,1
2019,1,"R","전통시장",1001448,"흑석시장","CS100005","제과점",3,3,0,0,0,0,0
2019,2,"R","전통시장",1001448,"흑석시장","CS100005","제과점",4,4,50,2,25,1,0
2019,3,"R","전통시장",1001448,"흑석시장","CS100005","제과점",3,3,0,0,33,1,0
2019,4,"R","전통시장",1001448,"흑석시장","CS100005","제과점",3,3,0,0,0,0,0
2020,1,"R","전통시장",1001448,"흑석시장","CS100005","제과점",5,5,0,0,0,0,0
2020,2,"R","전통시장",1001448,"흑석시장","CS100005","제과점",6,6,17,1,0,0,0
2020,3,"R","전통시장",1001448,"흑석시장","CS100005","제과점",6,6,0,0,0,0,0
2019,1,"R","전통시장",1001448,"흑석시장","CS100006","패스트푸드점",0,0,0,0,0,0,0
2019,2,"R","전통시장",1001448,"흑석시장","CS100006","패스트푸드점",0,0,0,0,0,0,0
2019,3,"R","전통시장",1001448,"흑석시장","CS100006","패스트푸드점",0,0,0,0,0,0,0
2019,4,"R","전통시장",1001448,"흑석시장","CS100006","패스트푸드점",0,0,0,0,0,0,0
2020,1,"R","전통시장",1001448,"흑석시장","CS100006","패스트푸드점",0,0,0,0,0,0,0
2020,2,"R","전통시장",1001448,"흑석시장","CS100006","패스트푸드점",0,0,0,0,0,0,0
2020,3,"R","전통시장",1001448,"흑석시장","CS100006","패스트푸드점",0,0,0,0,0,0,0
2019,1,"R","전통시장",1001448,"흑석시장","CS100007","치킨전문점",1,3,0,0,0,0,2
2019,2,"R","전통시장",1001448,"흑석시장","CS100007","치킨전문점",1,3,0,0,0,0,2
2019,3,"R","전통시장",1001448,"흑석시장","CS100007","치킨전문점",1,3,0,0,0,0,2
2019,4,"R","전통시장",1001448,"흑석시장","CS100007","치킨전문점",1,3,0,0,0,0,2
2020,1,"R","전통시장",1001448,"흑석시장","CS100007","치킨전문점",1,3,0,0,0,0,2
2020,2,"R","전통시장",1001448,"흑석시장","CS100007","치킨전문점",1,3,0,0,0,0,2
2020,3,"R","전통시장",1001448,"흑석시장","CS100007","치킨전문점",1,3,33,1,33,1,2
2019,1,"R","전통시장",1001448,"흑석시장","CS100008","분식전문점",10,10,20,2,0,0,0
2019,2,"R","전통시장",1001448,"흑석시장","CS100008","분식전문점",9,9,0,0,11,1,0
2019,3,"R","전통시장",1001448,"흑석시장","CS100008","분식전문점",11,11,18,2,0,0,0
2019,4,"R","전통시장",1001448,"흑석시장","CS100008","분식전문점",12,12,8,1,0,0,0
2020,1,"R","전통시장",1001448,"흑석시장","CS100008","분식전문점",15,15,27,4,0,0,0
2020,2,"R","전통시장",1001448,"흑석시장","CS100008","분식전문점",14,14,0,0,7,1,0
2020,3,"R","전통시장",1001448,"흑석시장","CS100008","분식전문점",13,13,8,1,15,2,0
2019,1,"R","전통시장",1001448,"흑석시장","CS100009","호프-간이주점",12,12,0,0,0,0,0
2019,2,"R","전통시장",1001448,"흑석시장","CS100009","호프-간이주점",13,13,8,1,0,0,0
2019,3,"R","전통시장",1001448,"흑석시장","CS100009","호프-간이주점",11,11,0,0,18,2,0
2019,4,"R","전통시장",1001448,"흑석시장","CS100009","호프-간이주점",11,11,0,0,0,0,0
2020,1,"R","전통시장",1001448,"흑석시장","CS100009","호프-간이주점",14,14,0,0,0,0,0
2020,2,"R","전통시장",1001448,"흑석시장","CS100009","호프-간이주점",15,15,0,0,0,0,0
2020,3,"R","전통시장",1001448,"흑석시장","CS100009","호프-간이주점",15,15,0,0,0,0,0
2019,1,"R","전통시장",1001448,"흑석시장","CS100010","커피-음료",8,9,0,0,0,0,1
2019,2,"R","전통시장",1001448,"흑석시장","CS100010","커피-음료",8,9,0,0,0,0,1
2019,3,"R","전통시장",1001448,"흑석시장","CS100010","커피-음료",8,9,0,0,0,0,1
2019,4,"R","전통시장",1001448,"흑석시장","CS100010","커피-음료",7,8,38,3,50,4,1
2020,1,"R","전통시장",1001448,"흑석시장","CS100010","커피-음료",7,8,13,1,13,1,1
2020,2,"R","전통시장",1001448,"흑석시장","CS100010","커피-음료",6,7,0,0,14,1,1
2020,3,"R","전통시장",1001448,"흑석시장","CS100010","커피-음료",6,6,0,0,17,1,0
